İl;İlçe;Okul Adı
KARAMAN;MERKEZ;ÖZEL KARAMAN DÜŞÜNÜR ORTAOKULU
KARAMAN;MERKEZ;ÖZEL KARAMAN EKOLOJİ ANAOKULU
KARAMAN;MERKEZ;ÖZEL KARAMAN EKOLOJİ İLKOKULU
KARAMAN;MERKEZ;ÖZEL KARAMAN FKB ALFA-2 SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
KARAMAN;MERKEZ;ÖZEL KARAMAN GALAKSİ AKADEMİ SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
KARAMAN;MERKEZ;ÖZEL KARAMAN GÜVEN SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
KARAMAN;MERKEZ;ÖZEL KARAMAN İSABET İLKOKULU
KARAMAN;MERKEZ;ÖZEL KARAMAN İSABET ORTAOKULU
KARAMAN;MERKEZ;ÖZEL KARAMAN MEKTEBİM ANADOLU LİSESİ
KARAMAN;MERKEZ;ÖZEL KARAMAN MEKTEBİM FEN LİSESİ
KARAMAN;MERKEZ;ÖZEL KARAMAN MEKTEBİM İLKOKULU
KARAMAN;MERKEZ;ÖZEL KARAMAN MEKTEBİM ORTAOKULU
KARAMAN;MERKEZ;ÖZEL KARAMAN NEŞE ANAOKULU
KARAMAN;MERKEZ;ÖZEL KARAMAN NEŞE İLKOKULU
KARAMAN;MERKEZ;ÖZEL KARAMAN PAL SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
KARAMAN;MERKEZ;ÖZEL KARAMAN PUSULA EĞİTİM SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
KARAMAN;MERKEZ;ÖZEL KARAMAN SINAV ANADOLU LİSESİ
KARAMAN;MERKEZ;ÖZEL KARAMAN UMUT MATEMATİK EVİ SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
KARAMAN;MERKEZ;ÖZEL KARAMAN UZMAN KADRO SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
KARAMAN;MERKEZ;ÖZEL KARAMAN YAŞAM PAYLAŞIM ANAOKULU
KARAMAN;MERKEZ;ÖZEL KARAMAN YÖN SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
KARAMAN;MERKEZ;ÖZEL VADİ BEYAZ ZAMBAK ANAOKULU
KARS;KAĞIZMAN;ÖZEL KAĞIZMAN GÜLBAHÇE ANAOKULU
KARS;MERKEZ;KARS VE KAFKAS ÜNİVERSİTESİ KALKINMA VAKFI ÖZEL İLKOKULU
KARS;MERKEZ;KARS VE KAFKAS ÜNİVERSİTESİ KALKINMA VAKFI ÖZEL ORTAOKULU
KARS;MERKEZ;ÖZEL AY ÇARE AKŞAM LİSESİ
KARS;MERKEZ;ÖZEL BOĞAZİÇİ ANADOLU LİSESİ
KARS;MERKEZ;ÖZEL ÇELİK BAŞARI ANADOLU LİSESİ
KARS;MERKEZ;ÖZEL ÇELİK BAŞARI FEN LİSESİ
KARS;MERKEZ;ÖZEL ÇELİK BAŞARI İLKOKULU
KARS;MERKEZ;ÖZEL ÇELİK BAŞARI KOLEJİ ANAOKULU
KARS;MERKEZ;ÖZEL ÇELİK BAŞARI ORTAOKULU
KARS;MERKEZ;ÖZEL EYLÜL ANAOKULU
KARS;MERKEZ;ÖZEL KARS AKADEMİ ANADOLU LİSESİ
KARS;MERKEZ;ÖZEL KARS BAHÇEŞEHİR KOLEJİ ANADOLU LİSESİ
KARS;MERKEZ;ÖZEL KARS BAHÇEŞEHİR KOLEJİ FEN LİSESİ
KARS;MERKEZ;ÖZEL KARS BAHÇEŞEHİR KOLEJİ İLKOKULU
KARS;MERKEZ;ÖZEL KARS BAHÇEŞEHİR KOLEJİ ORTAOKULU
KARS;MERKEZ;ÖZEL KARS ÇÖZÜM ORTAOKULU
KARS;MERKEZ;ÖZEL KARS ÇÖZÜM SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
KARS;MERKEZ;ÖZEL KARS ELİT İLGİ SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
KARS;MERKEZ;ÖZEL KARS GÜLBAHÇE ANAOKULU
KARS;MERKEZ;ÖZEL NEFES ANAOKULU
KASTAMONU;ÇATALZEYTİN;ÖZEL ÇAMLICA  ŞERİFE DEMİREL ANAOKULU
KASTAMONU;CİDE;ÖZEL DENİZ GÜLÜ ANAOKULU
KASTAMONU;İNEBOLU;ÖZEL İNEBOLU FORM SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
KASTAMONU;İNEBOLU;ÖZEL KARDELEN ANAOKULU
KASTAMONU;MERKEZ;ÖZEL ARI GELİŞİM REHBERLİK VE PSİKOLOJİK DANIŞMA MERKEZİ
KASTAMONU;MERKEZ;ÖZEL BEYAZ ZAMBAK ANAOKULU
KASTAMONU;MERKEZ;ÖZEL DENGE ÇOCUK ANAOKULU
KASTAMONU;MERKEZ;ÖZEL HAZERBEY KOLEJİ ANADOLU LİSESİ
KASTAMONU;MERKEZ;ÖZEL HAZERBEY KOLEJİ ANAOKULU
KASTAMONU;MERKEZ;ÖZEL HAZERBEY KOLEJİ FEN LİSESİ
KASTAMONU;MERKEZ;ÖZEL HAZERBEY KOLEJİ İLKOKULU
KASTAMONU;MERKEZ;ÖZEL HAZERBEY KOLEJİ ORTAOKULU
KASTAMONU;MERKEZ;ÖZEL ILGAZ AKADEMİ ANAOKULU
KASTAMONU;MERKEZ;ÖZEL KASTAMONU BAHÇEŞEHİR KOLEJİ ANADOLU LİSESİ
KASTAMONU;MERKEZ;ÖZEL KASTAMONU BAHÇEŞEHİR KOLEJİ İLKOKULU
KASTAMONU;MERKEZ;ÖZEL KASTAMONU BAHÇEŞEHİR KOLEJİ ORTAOKULU
KASTAMONU;MERKEZ;ÖZEL KASTAMONU ÇAMLICA İLKOKULU
KASTAMONU;MERKEZ;ÖZEL KASTAMONU MEHMET ARİF BORUCU ANAOKULU
KASTAMONU;MERKEZ;ÖZEL KASTAMONU MİNİK MUCİTLER ANAOKULU
KASTAMONU;MERKEZ;ÖZEL KASTAMONU ORMANKÖY ANAOKULU
KASTAMONU;MERKEZ;ÖZEL KASTAMONU ORTADOĞULULAR SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
KASTAMONU;MERKEZ;ÖZEL KASTAMONU SINAV İLERİ SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
KASTAMONU;MERKEZ;ÖZEL KASTAMONU SINAV KOLEJİ ANADOLU LİSESİ
KASTAMONU;MERKEZ;ÖZEL KASTAMONU SINAV KOLEJİ ORTAOKULU
KASTAMONU;MERKEZ;ÖZEL KUZEYKENT FENOMEN VİP SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
KASTAMONU;MERKEZ;ÖZEL ÖZ BİLGE ÇOCUK ANAOKULU
KASTAMONU;MERKEZ;ÖZEL ÖZÜM ÇOCUK ANAOKULU
KASTAMONU;MERKEZ;ÖZEL OLGU SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
KASTAMONU;MERKEZ;ÖZEL OLUKBAŞI MEHMET ARİF BORUCU ANAOKULU
KASTAMONU;MERKEZ;ÖZEL YEŞİL DOĞA ANAOKULU
KASTAMONU;TAŞKÖPRÜ;ÖZEL LALEZAR ANAOKULU
KASTAMONU;TOSYA;ÖZEL AY IŞIĞI OSMAN ARI  ANAOKULU
KASTAMONU;TOSYA;ÖZEL BİLSEN SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
KASTAMONU;TOSYA;ÖZEL NEZAHAT ÇENGEL ANAOKULU
KASTAMONU;TOSYA;ÖZEL NEZAHAT ÇENGEL İLKOKULU
KAYSERİ;BÜNYAN;ÖZEL TURKUAZ SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
KAYSERİ;DEVELİ;ÖZEL DEVELİ BÜYÜKKILIÇ SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
KAYSERİ;DEVELİ;ÖZEL DEVELİ TURKUAZ SOSYAL  ETKİNLİK VE GELİŞİM MERKEZİ
KAYSERİ;İNCESU;ÖZEL İNCESU BEYAZ LALE ANAOKULU
KAYSERİ;İNCESU;ÖZEL İNCESU NET BAŞARI SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
KAYSERİ;KOCASİNAN;KAYSERİ ÖZEL DOĞUŞ  İLKOKULU
KAYSERİ;KOCASİNAN;KAYSERİ ÖZEL DOĞUŞ ORTAOKULU
KAYSERİ;KOCASİNAN;O.D.T.Ü. GELİŞTİRME VAKFI ÖZEL ERKİLET  İLKOKULU
KAYSERİ;KOCASİNAN;O.D.T.Ü. GELİŞTİRME VAKFI ÖZEL ERKİLET ORTAOKULU
KAYSERİ;KOCASİNAN;O.D.T.Ü. GELİŞTİRME VAKFI ÖZEL KAYSERİ ANADOLU LİSESİ
KAYSERİ;KOCASİNAN;ÖZEL ALFAÇARŞI SOSYAL  ETKİNLİK VE GELİŞİM MERKEZİ
KAYSERİ;KOCASİNAN;ÖZEL BAHAR SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
KAYSERİ;KOCASİNAN;ÖZEL DERECE SOSYAL  ETKİNLİK VE GELİŞİM MERKEZİ
KAYSERİ;KOCASİNAN;ÖZEL ERCİYES YILDIZ SOSYAL  ETKİNLİK VE GELİŞİM MERKEZİ
KAYSERİ;KOCASİNAN;ÖZEL ERKİLET HOCALARA GELDİK SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
KAYSERİ;KOCASİNAN;ÖZEL ERVA AKADEMİ SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
KAYSERİ;KOCASİNAN;ÖZEL FENTEK KOLEJİ FEN LİSESİ
KAYSERİ;KOCASİNAN;ÖZEL FENTEK KOLEJİ ORTAOKULU
KAYSERİ;KOCASİNAN;ÖZEL FİDAN AKPINAR ANAOKULU
KAYSERİ;KOCASİNAN;ÖZEL FİNAL ÖZGÜN ANADOLU LİSESİ
KAYSERİ;KOCASİNAN;ÖZEL İDEAL SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
KAYSERİ;KOCASİNAN;ÖZEL İKİ KARE ERKİLET SOSYAL  ETKİNLİK VE GELİŞİM MERKEZİ
KAYSERİ;KOCASİNAN;ÖZEL İMGE MERKÜR SOSYAL  ETKİNLİK VE GELİŞİM MERKEZİ
KAYSERİ;KOCASİNAN;ÖZEL KAYSERİ CİHANGİR  ANADOLU LİSESİ
KAYSERİ;KOCASİNAN;ÖZEL KAYSERİ CİHANGİR ANAOKULU
KAYSERİ;KOCASİNAN;ÖZEL KAYSERİ CİHANGİR FEN  LİSESİ
KAYSERİ;KOCASİNAN;ÖZEL KAYSERİ CİHANGİR İLKOKULU
KAYSERİ;KOCASİNAN;ÖZEL KAYSERİ CİHANGİR ORTAOKULU
KAYSERİ;KOCASİNAN;ÖZEL KAYSERİ HOCALARA GELDİK SOSYAL  ETKİNLİK VE GELİŞİM MERKEZİ
KAYSERİ;KOCASİNAN;ÖZEL KAYSERİ UĞUR ANADOLU LİSESİ
KAYSERİ;KOCASİNAN;ÖZEL KAYSERİ UĞUR İLKOKULU
KAYSERİ;KOCASİNAN;ÖZEL KAYSERİ UĞUR ORTAOKULU
KAYSERİ;KOCASİNAN;ÖZEL KAYSERİ YILDIZ ANADOLU LİSESİ
KAYSERİ;KOCASİNAN;ÖZEL KEMAL ARSLAN SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
KAYSERİ;KOCASİNAN;ÖZEL MAG-NET MESLEKİ VE TEKNİK ANADOLU LİSESİ
KAYSERİ;KOCASİNAN;ÖZEL MERKEZ SOSYAL  ETKİNLİK VE GELİŞİM MERKEZİ
KAYSERİ;KOCASİNAN;ÖZEL MEYDAN İYİ DERSLER SOSYAL  ETKİNLİK VE GELİŞİM MERKEZİ
KAYSERİ;KOCASİNAN;ÖZEL ÖNER EĞİTİM SOSYAL  ETKİNLİK VE GELİŞİM MERKEZİ
KAYSERİ;KOCASİNAN;ÖZEL ÖZGÜVEN SOSYAL  ETKİNLİK VE GELİŞİM MERKEZİ
KAYSERİ;KOCASİNAN;ÖZEL ON ADIM EĞİTİM BİLİMLERİ SOSYAL  ETKİNLİK VE GELİŞİM MERKEZİ
KAYSERİ;KOCASİNAN;ÖZEL ORİON YILDIZLARI SOSYAL  ETKİNLİK VE GELİŞİM MERKEZİ
KAYSERİ;KOCASİNAN;ÖZEL PERVANE BEYAZZAMBAK ANAOKULU
KAYSERİ;KOCASİNAN;ÖZEL RİTİM SANAT ANAOKULU
KAYSERİ;KOCASİNAN;ÖZEL SANAT GELİŞİM ANAOKULU
KAYSERİ;KOCASİNAN;ÖZEL SİBEL GENÇOĞLU (SG) ANAOKULU
KAYSERİ;KOCASİNAN;ÖZEL TUNA SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
KAYSERİ;KOCASİNAN;ÖZEL ÜLKÜM KARİYER SOSYAL  ETKİNLİK VE GELİŞİM MERKEZİ
KAYSERİ;KOCASİNAN;ÖZEL VERİMLİ İSTİKRARLI PLANLI (VİP) ÇÖZÜM SOSYAL  ETKİNLİK VE GELİŞİM MERKEZİ
KAYSERİ;KOCASİNAN;ÖZEL YILDIZEVLER BEYAZZAMBAK ANAOKULU
KAYSERİ;KOCASİNAN;TED KAYSERİ KOLEJİ VAKFI ÖZEL ANAOKULU
KAYSERİ;KOCASİNAN;TED KAYSERİ KOLEJİ VAKFI ÖZEL İLKOKULU
KAYSERİ;KOCASİNAN;TED KAYSERİ KOLEJİ VAKFI ÖZEL LİSESİ
KAYSERİ;KOCASİNAN;TED KAYSERİ KOLEJİ VAKFI ÖZEL ORTAOKULU
KAYSERİ;MELİKGAZİ;ÖZEL ALFA LİDERLER ANAOKULU
KAYSERİ;MELİKGAZİ;ÖZEL ALİ HAYDAR ERSOY KAYSERİ KOLEJİ ANADOLU LİSESİ
KAYSERİ;MELİKGAZİ;ÖZEL ALİ HAYDAR ERSOY KAYSERİ KOLEJİ FEN LİSESİ
KAYSERİ;MELİKGAZİ;ÖZEL ALİ HAYDAR ERSOY KAYSERİ KOLEJİ ORTAOKULU
KAYSERİ;MELİKGAZİ;ÖZEL ALPASLAN KOLEJİ ANADOLU LİSESİ
KAYSERİ;MELİKGAZİ;ÖZEL ALTINOLUK SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
KAYSERİ;MELİKGAZİ;ÖZEL ANADOLU KOLEJİ FEN LİSESİ
KAYSERİ;MELİKGAZİ;ÖZEL ANADOLU KOLEJİ İLKOKULU
KAYSERİ;MELİKGAZİ;ÖZEL ANADOLU KOLEJİ ORTAOKULU
KAYSERİ;MELİKGAZİ;ÖZEL AS AKADEMİ SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
KAYSERİ;MELİKGAZİ;ÖZEL AS ANAOKULU
KAYSERİ;MELİKGAZİ;ÖZEL AS KOLEJİ İLKOKULU
KAYSERİ;MELİKGAZİ;ÖZEL AS KOLEJİ ORTAOKULU
KAYSERİ;MELİKGAZİ;ÖZEL ATLAS ALTINOLUK KOLEJİ İLKOKULU
KAYSERİ;MELİKGAZİ;ÖZEL ATLAS ALTINOLUK KOLEJİ KIZ ANADOLU LİSESİ
KAYSERİ;MELİKGAZİ;ÖZEL ATLAS ALTINOLUK KOLEJİ KIZ FEN LİSESİ
KAYSERİ;MELİKGAZİ;ÖZEL ATLAS ALTINOLUK KOLEJİ ORTAOKULU
KAYSERİ;MELİKGAZİ;ÖZEL ATLAS GÜLTEPE ANAOKULU
KAYSERİ;MELİKGAZİ;ÖZEL ATLAS İLKOKULU
KAYSERİ;MELİKGAZİ;ÖZEL ATLAS KÖŞK ANAOKULU
KAYSERİ;MELİKGAZİ;ÖZEL ATLAS ORTAOKULU
KAYSERİ;MELİKGAZİ;ÖZEL BAHÇELİ EV ANAOKULU
KAYSERİ;MELİKGAZİ;ÖZEL BAHÇEŞEHİR ANADOLU LİSESİ
KAYSERİ;MELİKGAZİ;ÖZEL BAHÇEŞEHİR İLKOKULU
KAYSERİ;MELİKGAZİ;ÖZEL BAHÇEŞEHİR KOLEJİ FEN LİSESİ
KAYSERİ;MELİKGAZİ;ÖZEL BAHÇEŞEHİR ORTAOKULU
KAYSERİ;MELİKGAZİ;ÖZEL BELSİN BEYAZZAMBAK ANAOKULU
KAYSERİ;MELİKGAZİ;ÖZEL BELSİN SOSYAL  ETKİNLİK VE GELİŞİM MERKEZİ
KAYSERİ;MELİKGAZİ;ÖZEL BİLFEN KAYSERİ ANADOLU LİSESİ
KAYSERİ;MELİKGAZİ;ÖZEL BİLFEN KAYSERİ FEN LİSESİ
KAYSERİ;MELİKGAZİ;ÖZEL BİLFEN KAYSERİ İLKOKULU
KAYSERİ;MELİKGAZİ;ÖZEL BİLFEN KAYSERİ ORTAOKULU
KAYSERİ;MELİKGAZİ;ÖZEL BİLGİ BİRİKİM SİSTEMİ ALPASLAN SOSYAL  ETKİNLİK VE GELİŞİM MERKEZİ
KAYSERİ;MELİKGAZİ;ÖZEL ÇAYBAĞLARI BİLFEN ANAOKULU
KAYSERİ;MELİKGAZİ;ÖZEL ELA SOSYAL  ETKİNLİK VE GELİŞİM MERKEZİ
KAYSERİ;MELİKGAZİ;ÖZEL ERENKÖY ANADOLU LİSESİ
KAYSERİ;MELİKGAZİ;ÖZEL ERENKÖY GÜPGÜPOĞLU ANAOKULU
KAYSERİ;MELİKGAZİ;ÖZEL ERENKÖY ORTAOKULU
KAYSERİ;MELİKGAZİ;ÖZEL FATİH BEYAZ ZAMBAK ANAOKULU
KAYSERİ;MELİKGAZİ;ÖZEL FAZLA İDEAL ANAOKULU
KAYSERİ;MELİKGAZİ;ÖZEL FEN BİLİM KOLEJİ ANADOLU LİSESİ
KAYSERİ;MELİKGAZİ;ÖZEL FEN BİLİM KOLEJİ İLKOKULU
KAYSERİ;MELİKGAZİ;ÖZEL FEN BİLİM KOLEJİ ORTAOKULU
KAYSERİ;MELİKGAZİ;ÖZEL FORA SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
KAYSERİ;MELİKGAZİ;ÖZEL GENÇ SULTAN ANADOLU LİSESİ
KAYSERİ;MELİKGAZİ;ÖZEL GENÇ SULTAN İLKOKULU
KAYSERİ;MELİKGAZİ;ÖZEL GENÇ SULTAN ORTAOKULU
KAYSERİ;MELİKGAZİ;ÖZEL GÜPGÜPOĞLU ANAOKULU
KAYSERİ;MELİKGAZİ;ÖZEL HİSARCIKLIOĞLU ANADOLU LİSESİ
KAYSERİ;MELİKGAZİ;ÖZEL HİSARCIKLIOĞLU FEN LİSESİ
KAYSERİ;MELİKGAZİ;ÖZEL İLDEM BAŞARI AKADEMİ SOSYAL  ETKİNLİK VE GELİŞİM MERKEZİ
KAYSERİ;MELİKGAZİ;ÖZEL İMGE KOLEJİ ANADOLU LİSESİ
KAYSERİ;MELİKGAZİ;ÖZEL İMGE KOLEJİ ORTAOKULU
KAYSERİ;MELİKGAZİ;ÖZEL İMGE VENÜS SOSYAL  ETKİNLİK VE GELİŞİM MERKEZİ
KAYSERİ;MELİKGAZİ;ÖZEL İSTEM KOLEJİ ANADOLU LİSESİ
KAYSERİ;MELİKGAZİ;ÖZEL İSTEM KOLEJİ ANAOKULU
KAYSERİ;MELİKGAZİ;ÖZEL İSTEM KOLEJİ FEN LİSESİ
KAYSERİ;MELİKGAZİ;ÖZEL İSTEM KOLEJİ İLKOKULU
KAYSERİ;MELİKGAZİ;ÖZEL İSTEM KOLEJİ ORTAOKULU
KAYSERİ;MELİKGAZİ;ÖZEL İSTEM SOSYAL  ETKİNLİK VE GELİŞİM MERKEZİ
KAYSERİ;MELİKGAZİ;ÖZEL KALİTELİ EĞİTİMİN YENİ ADRESİ SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
KAYSERİ;MELİKGAZİ;ÖZEL KAŞİFLER ANAOKULU
KAYSERİ;MELİKGAZİ;ÖZEL KAYSERİ BİREY ANAOKULU
KAYSERİ;MELİKGAZİ;ÖZEL KAYSERİ BİREY SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
KAYSERİ;MELİKGAZİ;ÖZEL KAYSERİ ÇÖZÜM SOSYAL  ETKİNLİK VE GELİŞİM MERKEZİ
KAYSERİ;MELİKGAZİ;ÖZEL KAYSERİ DOĞA KOLEJİ ANADOLU LİSESİ
KAYSERİ;MELİKGAZİ;ÖZEL KAYSERİ DOĞA KOLEJİ FEN LİSESİ
KAYSERİ;MELİKGAZİ;ÖZEL KAYSERİ DOĞA KOLEJİ İLKOKULU
KAYSERİ;MELİKGAZİ;ÖZEL KAYSERİ DOĞA KOLEJİ ORTAOKULU
KAYSERİ;MELİKGAZİ;ÖZEL KAYSERİ EVRENSEL NESİLLER ANAOKULU
KAYSERİ;MELİKGAZİ;ÖZEL KAYSERİ İSABET ANAOKULU
KAYSERİ;MELİKGAZİ;ÖZEL KAYSERİ İSABET İLKOKULU
KAYSERİ;MELİKGAZİ;ÖZEL KAYSERİ İSABET ORTAOKULU
KAYSERİ;MELİKGAZİ;ÖZEL KAYSERİ KADIKÖY ANADOLU LİSESİ EĞİTİM VAKFI ANADOLU LİSESİ
KAYSERİ;MELİKGAZİ;ÖZEL KAYSERİ KADIKÖY ANADOLU LİSESİ EĞİTİM VAKFI İLKOKULU
KAYSERİ;MELİKGAZİ;ÖZEL KAYSERİ KADIKÖY ANADOLU LİSESİ EĞİTİM VAKFI ORTAOKULU
KAYSERİ;MELİKGAZİ;ÖZEL KAYSERİ LİMİT SOSYAL  ETKİNLİK VE GELİŞİM MERKEZİ
KAYSERİ;MELİKGAZİ;ÖZEL KAYSERİ MELİKGAZİ BİRİKİM SOSYAL  ETKİNLİK VE GELİŞİM MERKEZİ
KAYSERİ;MELİKGAZİ;ÖZEL KAYSERİ MELİKGAZİ ORTADOĞULULAR SOSYAL  ETKİNLİK VE GELİŞİM MERKEZİ
KAYSERİ;MELİKGAZİ;ÖZEL KAYSERİ ORGANİZE SANAYİ BÖLGESİ (OSB) MESLEKİ VE TEKNİK ANADOLU LİSESİ
KAYSERİ;MELİKGAZİ;ÖZEL KAYSERİ PATİKA ANAOKULU
KAYSERİ;MELİKGAZİ;ÖZEL KAYSERİ SİMYA KOLEJİ ANAOKULU
KAYSERİ;MELİKGAZİ;ÖZEL KAYSERİ TEKDEN KOLEJİ İLKOKULU
KAYSERİ;MELİKGAZİ;ÖZEL KAYSERİ TEKDEN KOLEJİ ORTAOKULU
KAYSERİ;MELİKGAZİ;ÖZEL KELEBEK ADASI ANAOKULU
KAYSERİ;MELİKGAZİ;ÖZEL KUVARS SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
KAYSERİ;MELİKGAZİ;ÖZEL MARKA VERİMLİ İSTİKRARLI PRATİK SOSYAL  ETKİNLİK VE GELİŞİM MERKEZİ
KAYSERİ;MELİKGAZİ;ÖZEL MAVİ ANAOKULU
KAYSERİ;MELİKGAZİ;ÖZEL MEKTEBİM KOLEJİ İLKOKULU
KAYSERİ;MELİKGAZİ;ÖZEL MEKTEBİM KOLEJİ ORTAOKULU
KAYSERİ;MELİKGAZİ;ÖZEL MELİKGAZİ BEYAZZAMBAK ANAOKULU
KAYSERİ;MELİKGAZİ;ÖZEL MENTÖR SOSYAL  ETKİNLİK VE GELİŞİM MERKEZİ
KAYSERİ;MELİKGAZİ;ÖZEL MIZIKA ANAOKULU
KAYSERİ;MELİKGAZİ;ÖZEL MİMAR SİNAN BEYAZ LALE ANAOKULU
KAYSERİ;MELİKGAZİ;ÖZEL MİNİ ÇATI ANAOKULU
KAYSERİ;MELİKGAZİ;ÖZEL MİNİK KONUŞANLAR ANAOKULU
KAYSERİ;MELİKGAZİ;ÖZEL MODEL ÇOCUK ANAOKULU
KAYSERİ;MELİKGAZİ;ÖZEL MODERN AKILCI KALİTELİ SİSTEMLİ SOSYAL  ETKİNLİK VE GELİŞİM MERKEZİ
KAYSERİ;MELİKGAZİ;ÖZEL MÜNİFE AÇIKALIN BEYAZZAMBAK ANAOKULU
KAYSERİ;MELİKGAZİ;ÖZEL MUTLU REHBERLİK VE PSİKOLOJİK DANIŞMA MERKEZİ
KAYSERİ;MELİKGAZİ;ÖZEL ORKİDE DEĞİŞİM SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
KAYSERİ;MELİKGAZİ;ÖZEL PARK ÇOCUK KOLEJİ ANAOKULU
KAYSERİ;MELİKGAZİ;ÖZEL RÖNESANS SOSYAL  ETKİNLİK VE GELİŞİM MERKEZİ
KAYSERİ;MELİKGAZİ;ÖZEL SINAV KOLEJİ ANADOLU LİSESİ
KAYSERİ;MELİKGAZİ;ÖZEL SINAV KOLEJİ ANAOKULU
KAYSERİ;MELİKGAZİ;ÖZEL SINAV KOLEJİ İLKOKULU
KAYSERİ;MELİKGAZİ;ÖZEL SINAV KOLEJİ ORTAOKULU
KAYSERİ;MELİKGAZİ;ÖZEL SİLÜET REHBERLİK VE PSİKOLOJİK DANIŞMA MERKEZİ
KAYSERİ;MELİKGAZİ;ÖZEL TEKNOLOJİ LABARATUVARI (TEKNOLAB) SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
KAYSERİ;MELİKGAZİ;ÖZEL TEMA SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
KAYSERİ;MELİKGAZİ;ÖZEL TURAN AYDIN ÖZEL EĞİTİM ANAOKULU
KAYSERİ;MELİKGAZİ;ÖZEL YEŞİL TUNA İLDEM İLDEM SOSYAL  ETKİNLİK VE GELİŞİM MERKEZİ
KAYSERİ;MELİKGAZİ;ÖZEL YETENEKLİ ELLER  ANAOKULU
KAYSERİ;TALAS;ÖZEL BİLİM FENERİ SOSYAL  ETKİNLİK VE GELİŞİM MERKEZİ
KAYSERİ;TALAS;ÖZEL BİLİMSEL FARKLILIK SOSYAL  ETKİNLİK VE GELİŞİM MERKEZİ
KAYSERİ;TALAS;ÖZEL ÇOCUK KOLEJİ ANAOKULU
KAYSERİ;TALAS;ÖZEL DAHİ ÇOCUKLAR AKADEMİSİ TALAS ANAOKULU
KAYSERİ;TALAS;ÖZEL ERCİYES KOLEJİ ANADOLU LİSESİ
KAYSERİ;TALAS;ÖZEL ERCİYES KOLEJİ İLKOKULU
KAYSERİ;TALAS;ÖZEL ERCİYES KOLEJİ ORTAOKULU
KAYSERİ;TALAS;ÖZEL İDEAL EĞİTİM ANADOLU LİSESİ
KAYSERİ;TALAS;ÖZEL İDEAL EĞİTİM ORTAOKULU
KAYSERİ;TALAS;ÖZEL İDEALİM ANAOKULU
KAYSERİ;TALAS;ÖZEL KARAR AKADEMİ SOSYAL ETKİNLİK VE  GELİŞİM MERKEZİ
KAYSERİ;TALAS;ÖZEL KAYSERİ FİNAL  ORTAOKULU
KAYSERİ;TALAS;ÖZEL KAYSERİ FİNAL ANADOLU LİSESİ
KAYSERİ;TALAS;ÖZEL KAYSERİ FİNAL FEN LİSESİ
KAYSERİ;TALAS;ÖZEL KAYSERİ FİNAL İLKOKULU
KAYSERİ;TALAS;ÖZEL KAYSERİ TEKDEN KOLEJİ ANADOLU LİSESİ
KAYSERİ;TALAS;ÖZEL KAYSERİ TEKDEN KOLEJİ FEN LİSESİ
KAYSERİ;TALAS;ÖZEL KÜME SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
KAYSERİ;TALAS;ÖZEL LİDERLİK MOTİVASYON TEKNOLOJİ (LMT) SOSYAL  ETKİNLİK VE GELİŞİM MERKEZİ
KAYSERİ;TALAS;ÖZEL MİNİ KAMPÜS ANAOKULU
KAYSERİ;TALAS;ÖZEL MİNİK KEŞİFLER ANAOKULU
KAYSERİ;TALAS;ÖZEL ÖZET ANAYURT SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
KAYSERİ;TALAS;ÖZEL SAFA İLKOKULU
KAYSERİ;TALAS;ÖZEL SAFA ORTAOKULU
